"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1541.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2209.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,112.101494,3.658572,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6003.141881,201.496617,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,704.000017,0.000025,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1470.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2069.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,105.566774,5.584163,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6353.019947,161.864924,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,701.333349,20.501480,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1558.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2209.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,113.968442,2.599936,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5828.674150,112.314938,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,696.000017,7.688055,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1428.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2077.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,118.107698,7.703093,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5800.058976,366.296905,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,712.000018,7.688055,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1419.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2043.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,125.663266,1.351924,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5543.996186,74.365502,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,730.666686,15.588204,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1358.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1945.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,99.620445,0.997136,"ns/op",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6815.721686,10.631229,"MB/sec",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,712.000015,7.688055,"B/op",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1671.000000,NaN,"counts",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2385.000000,NaN,"ms",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,107.767102,2.448920,"ns/op",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6044.823152,162.854305,"MB/sec",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,682.666683,17.938794,"B/op",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1480.000000,NaN,"counts",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2146.000000,NaN,"ms",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,105.415713,5.206789,"ns/op",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6039.658555,306.732415,"MB/sec",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,664.000016,0.000023,"B/op",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1479.000000,NaN,"counts",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2133.000000,NaN,"ms",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,106.030922,3.850503,"ns/op",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6362.840114,92.271164,"MB/sec",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,706.666683,15.588204,"B/op",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1560.000000,NaN,"counts",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2244.000000,NaN,"ms",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,109.992053,7.508542,"ns/op",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,6224.378387,348.960088,"MB/sec",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,712.000017,7.688056,"B/op",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1525.000000,NaN,"counts",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,2218.000000,NaN,"ms",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,119.560185,5.167954,"ns/op",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5442.571955,208.528391,"MB/sec",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,680.000018,7.688055,"B/op",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1334.000000,NaN,"counts",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1938.000000,NaN,"ms",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster","avgt",1,30,123.279325,8.017087,"ns/op",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,5302.120327,297.405323,"MB/sec",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,680.000019,7.688056,"B/op",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.count","avgt",1,30,1301.000000,NaN,"counts",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveFaster:·gc.time","avgt",1,30,1887.000000,NaN,"ms",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,98.503353,3.330800,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,7073.307861,25.692964,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,730.666682,25.626850,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1734.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2474.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,105.992954,2.791319,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6583.514360,168.123458,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,730.666683,2.562685,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1613.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2283.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,114.275629,5.954360,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6145.057633,248.077602,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,733.333351,15.588204,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1506.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2135.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,100.440262,3.023273,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6894.390051,119.859956,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,725.333349,10.250740,"B/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1690.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2451.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,105.656042,4.066314,"ns/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6737.486702,272.936604,"MB/sec",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,744.000016,7.688055,"B/op",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1652.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2380.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,109.116435,4.292438,"ns/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6430.374641,251.590174,"MB/sec",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,733.333350,2.562685,"B/op",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1575.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2273.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,109.415989,4.217191,"ns/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6436.133679,255.600635,"MB/sec",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,736.000017,0.000024,"B/op",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1576.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2245.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,103.787427,2.004479,"ns/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6694.661971,130.664220,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,728.000016,0.000023,"B/op",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1640.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2321.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,103.968167,3.540378,"ns/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6622.270563,256.510165,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,720.000016,7.688055,"B/op",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1622.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2327.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,99.015910,2.081405,"ns/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6937.889116,76.170854,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,720.000015,7.688055,"B/op",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1699.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2458.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,108.014100,2.703269,"ns/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6333.311459,15.699979,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,717.333350,17.938795,"B/op",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1553.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2167.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,101.261546,4.685413,"ns/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6584.431716,309.429313,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,696.000015,7.688055,"B/op",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1615.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2293.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,116.588470,5.635356,"ns/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6017.838767,193.642740,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,733.333351,15.588204,"B/op",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1474.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2091.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,114.798015,4.163841,"ns/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6065.481439,227.599161,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,728.000017,0.000025,"B/op",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1487.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2139.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,106.209935,4.014535,"ns/op",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6554.248190,245.263124,"MB/sec",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,728.000016,13.316102,"B/op",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1607.000000,NaN,"counts",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2300.000000,NaN,"ms",LAST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,121.448049,7.185172,"ns/op",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,5373.191059,264.468601,"MB/sec",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,680.000018,7.688055,"B/op",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1317.000000,NaN,"counts",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,1882.000000,NaN,"ms",LAST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,94.801909,3.952457,"ns/op",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6876.351225,102.056334,"MB/sec",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,682.666681,17.938795,"B/op",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1685.000000,NaN,"counts",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2382.000000,NaN,"ms",LAST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,96.114080,3.477108,"ns/op",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6765.463770,235.892683,"MB/sec",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,680.000015,0.000021,"B/op",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1658.000000,NaN,"counts",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2362.000000,NaN,"ms",LAST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,107.215444,3.927387,"ns/op",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,6507.261140,114.312016,"MB/sec",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,730.666683,15.588204,"B/op",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1596.000000,NaN,"counts",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2267.000000,NaN,"ms",LAST,1234,23
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,117.641098,10.516319,"ns/op",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,5784.401532,214.594800,"MB/sec",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,709.333351,43.565645,"B/op",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1416.000000,NaN,"counts",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,2034.000000,NaN,"ms",LAST,1234,50
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline","avgt",1,30,119.168395,8.301940,"ns/op",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate","avgt",1,30,5474.018822,497.564985,"MB/sec",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.alloc.rate.norm","avgt",1,30,674.666685,10.250738,"B/op",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.count","avgt",1,30,1341.000000,NaN,"counts",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodePerspectiveInline:·gc.time","avgt",1,30,1893.000000,NaN,"ms",LAST,1234,75
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,120.860707,1.634625,"ns/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6188.914824,112.271105,"MB/sec",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,784.000018,7.688055,"B/op",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1515.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2099.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,120.242430,4.446139,"ns/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6296.591688,196.409266,"MB/sec",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,792.000018,7.688055,"B/op",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1543.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2186.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,121.755020,1.894988,"ns/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6143.999403,114.915365,"MB/sec",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,784.000018,7.688055,"B/op",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.count","avgt",1,30,1505.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.time","avgt",1,30,2146.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2","avgt",1,30,117.055713,2.954146,"ns/op",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate","avgt",1,30,6330.854585,161.494437,"MB/sec",FIRST,1234,22
"perspective.circederivation.EncodeSumBenchmarks.encodeShapeless2:·gc.alloc.rate.norm","avgt",1,30,776.000018,0.000026,"B/op",FIRST,1234,22
