"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: ordinalLoc","Param: randSeed","Param: size"
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1760.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2503.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.507972,0.188820,"ns/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7157.160295,32.934467,"MB/sec",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1754.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2444.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.927738,0.159766,"ns/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7083.666911,27.697286,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1735.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2459.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.953493,0.054572,"ns/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7078.990665,9.416534,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1735.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2442.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.816337,0.121565,"ns/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7102.887914,21.220680,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1739.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2480.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,41.042464,0.059971,"ns/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7063.650118,10.315853,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1732.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2434.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.793088,0.223068,"ns/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7107.271188,39.071755,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1741.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2454.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.696787,0.327039,"ns/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7124.611268,56.522603,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1746.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2512.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,41.593727,0.782934,"ns/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,6975.152716,126.219152,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1710.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2415.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.322237,0.151768,"ns/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7190.006655,27.053279,"MB/sec",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1761.000000,NaN,"counts",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2514.000000,NaN,"ms",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.506529,0.156990,"ns/op",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7157.305225,27.785077,"MB/sec",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1753.000000,NaN,"counts",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2551.000000,NaN,"ms",LAST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.477020,0.215689,"ns/op",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7162.741276,38.375971,"MB/sec",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1756.000000,NaN,"counts",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2546.000000,NaN,"ms",LAST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.213172,0.368270,"ns/op",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7210.598239,65.533630,"MB/sec",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1766.000000,NaN,"counts",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2442.000000,NaN,"ms",LAST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.437574,0.163734,"ns/op",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7169.540235,28.997603,"MB/sec",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1757.000000,NaN,"counts",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2543.000000,NaN,"ms",LAST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.643873,0.132873,"ns/op",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7133.064991,23.359904,"MB/sec",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1748.000000,NaN,"counts",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2514.000000,NaN,"ms",LAST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia","avgt",1,30,40.258273,0.199468,"ns/op",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate","avgt",1,30,7201.577088,35.443851,"MB/sec",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.count","avgt",1,30,1764.000000,NaN,"counts",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodeMagnolia:·gc.time","avgt",1,30,2531.000000,NaN,"ms",LAST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.527972,0.201354,"ns/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7153.681170,35.633301,"MB/sec",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1753.000000,NaN,"counts",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2505.000000,NaN,"ms",FIRST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.779980,0.197852,"ns/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7109.444892,34.630283,"MB/sec",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1742.000000,NaN,"counts",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2485.000000,NaN,"ms",FIRST,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.568215,0.135722,"ns/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7146.346821,23.867249,"MB/sec",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1751.000000,NaN,"counts",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2540.000000,NaN,"ms",FIRST,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.573612,0.224043,"ns/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7145.730465,39.309308,"MB/sec",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1752.000000,NaN,"counts",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2443.000000,NaN,"ms",FIRST,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.594384,0.105189,"ns/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7141.693205,18.473613,"MB/sec",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1751.000000,NaN,"counts",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2491.000000,NaN,"ms",FIRST,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.417648,0.110558,"ns/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7172.937336,19.627430,"MB/sec",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1758.000000,NaN,"counts",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2489.000000,NaN,"ms",FIRST,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.239387,0.102239,"ns/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7204.694773,18.303833,"MB/sec",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1766.000000,NaN,"counts",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2483.000000,NaN,"ms",FIRST,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.824332,0.159572,"ns/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7101.607542,27.650793,"MB/sec",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1740.000000,NaN,"counts",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2440.000000,NaN,"ms",MIDDLE,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.724335,0.217879,"ns/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7119.240646,37.928321,"MB/sec",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1744.000000,NaN,"counts",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2500.000000,NaN,"ms",MIDDLE,1234,5
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,41.116811,0.055259,"ns/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7050.872956,9.439058,"MB/sec",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1728.000000,NaN,"counts",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2500.000000,NaN,"ms",MIDDLE,1234,10
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.698121,0.081268,"ns/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7123.445965,14.176513,"MB/sec",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1745.000000,NaN,"counts",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2463.000000,NaN,"ms",MIDDLE,1234,22
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.992387,0.118814,"ns/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7072.390797,20.621117,"MB/sec",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1733.000000,NaN,"counts",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2505.000000,NaN,"ms",MIDDLE,1234,23
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,41.165821,0.201480,"ns/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7042.822969,34.634741,"MB/sec",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1725.000000,NaN,"counts",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2487.000000,NaN,"ms",MIDDLE,1234,50
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,41.350858,0.696553,"ns/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7015.151477,115.498331,"MB/sec",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1718.000000,NaN,"counts",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.time","avgt",1,30,2437.000000,NaN,"ms",MIDDLE,1234,75
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster","avgt",1,30,40.569870,0.453465,"ns/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate","avgt",1,30,7147.780005,78.058749,"MB/sec",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.alloc.rate.norm","avgt",1,30,304.000006,0.000009,"B/op",LAST,1234,1
"perspective.circederivation.DecodeSumBenchmarks.decodePerspectiveFaster:·gc.count","avgt",1,30,1752.000000,NaN,"counts",LAST,1234,1
